snapshot_date,period_month,item_key_sk_1,item_key_sk_2,item_name_preferred_1,item_name_preferred_2,item_category_1,item_category_2,orders_together,support,confidence_1_to_2,confidence_2_to_1,lift
2026-03-13,2023-07-01,f1fb9bf890e7a8f8dd88a276a1ef6f76,f2906c6136fdd1fd6fae8b91b649ed8f,"Fuego salsa dip, mild, 200 ml","Funny-Frisch Riffels Natural, 150 g","Cheese Crackers, Breadsticks & Dipping",Crisp & Snacks,9,0.0012987012987012987,0.018556701030927835,0.07894736842105263,1.1280520889853498
2026-03-13,2023-07-01,f1fb9bf890e7a8f8dd88a276a1ef6f76,f5bc16319f5cd56166c6ed4f5eb1b433,"Fuego salsa dip, mild, 200 ml","Fuego salsa dip, hot, 200 ml","Cheese Crackers, Breadsticks & Dipping","Cheese Crackers, Breadsticks & Dipping",18,0.0025974025974025974,0.03711340206185567,0.1956521739130435,2.7956073509636936
2026-03-13,2023-08-01,0484ae368e38d5fc90f25fa2e575e9b5,1adb2a18673efe5159c525c4bfb4ab9f,"Fuego guacamole dip, 200 ml","Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Cheese Crackers, Breadsticks & Dipping",Crisp & Snacks,83,0.009730363423212192,0.5763888888888888,0.02911259207295686,1.7245167387661249
2026-03-13,2023-08-01,0484ae368e38d5fc90f25fa2e575e9b5,1fd45847dbb01b01fd314a6839c7e058,"Fuego guacamole dip, 200 ml","Takis Fuego, 100 g","Cheese Crackers, Breadsticks & Dipping",Crisp & Snacks,6,7.033997655334115E-4,0.041666666666666664,0.05128205128205128,3.0377492877492873
2026-03-13,2023-08-01,0484ae368e38d5fc90f25fa2e575e9b5,327e2ea4fcb825bcaefcd1d4bdb85232,"Fuego guacamole dip, 200 ml","Pringles Sour Cream & Onion Chips, 165 g","Cheese Crackers, Breadsticks & Dipping",Crisp & Snacks,5,5.861664712778429E-4,0.034722222222222224,0.045454545454545456,2.692550505050505
2026-03-13,2023-08-01,0484ae368e38d5fc90f25fa2e575e9b5,dd216534bd149e9779fd414589ac51eb,"Fuego guacamole dip, 200 ml",Crunchips Western Style Potato Chips 150 g,"Cheese Crackers, Breadsticks & Dipping",Crisp & Snacks,5,5.861664712778429E-4,0.034722222222222224,0.052083333333333336,3.0852141203703707
2026-03-13,2023-08-01,0484ae368e38d5fc90f25fa2e575e9b5,f1fb9bf890e7a8f8dd88a276a1ef6f76,"Fuego guacamole dip, 200 ml","Fuego salsa dip, mild, 200 ml","Cheese Crackers, Breadsticks & Dipping","Cheese Crackers, Breadsticks & Dipping",20,0.0023446658851113715,0.1388888888888889,0.029154518950437316,1.7270003239390996
2026-03-13,2023-08-01,0484ae368e38d5fc90f25fa2e575e9b5,f5bc16319f5cd56166c6ed4f5eb1b433,"Fuego guacamole dip, 200 ml","Fuego salsa dip, hot, 200 ml","Cheese Crackers, Breadsticks & Dipping","Cheese Crackers, Breadsticks & Dipping",6,7.033997655334115E-4,0.041666666666666664,0.047619047619047616,2.8207671957671954
2026-03-13,2023-08-01,0716b5a0713c80d12e3b035767d1983c,0eb337e264e5ca131772b02cb810f955,"Storck Super Dickmann’s Chocolate Kisses, (9x30 g), 270 g","Storck Mini Dickmann’s Chocolate Trio, (24 units), 200 g",Other Confectionary,Other Confectionary,5,5.861664712778429E-4,0.1388888888888889,0.052083333333333336,12.340856481481483
2026-03-13,2023-08-01,0716b5a0713c80d12e3b035767d1983c,a3806fd23a15f2b63d29611829f45705,"Storck Super Dickmann’s Chocolate Kisses, (9x30 g), 270 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Other Confectionary,Chocolate,7,8.206330597889801E-4,0.19444444444444445,0.002570694087403599,0.609111682376464
2026-03-13,2023-08-01,0b28666c3577762b4d168041413e6f7e,1adb2a18673efe5159c525c4bfb4ab9f,"Doritos Cheese Nachos, 110 g","Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g",Crisp & Snacks,Crisp & Snacks,43,0.005041031652989449,0.23756906077348067,0.015082427218519818,0.7107906307954367
2026-03-13,2023-08-01,0b28666c3577762b4d168041413e6f7e,9aefdd3b1039342516c1f9a779606b38,"Doritos Cheese Nachos, 110 g","Crunchips Cheese & Onion Crisps, 150 g",Crisp & Snacks,Crisp & Snacks,11,0.0012895662368112544,0.06077348066298342,0.07586206896551724,3.575157172794818
2026-03-13,2023-08-01,0b28666c3577762b4d168041413e6f7e,f1fb9bf890e7a8f8dd88a276a1ef6f76,"Doritos Cheese Nachos, 110 g","Fuego salsa dip, mild, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",14,0.0016412661195779601,0.07734806629834254,0.02040816326530612,0.9617769759837637
2026-03-13,2023-08-01,0eb337e264e5ca131772b02cb810f955,a3806fd23a15f2b63d29611829f45705,"Storck Mini Dickmann’s Chocolate Trio, (24 units), 200 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Other Confectionary,Chocolate,48,0.005627198124267292,0.5,0.017627616599338966,1.5662871832537644
2026-03-13,2023-08-01,1adb2a18673efe5159c525c4bfb4ab9f,1fd45847dbb01b01fd314a6839c7e058,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Takis Fuego, 100 g",Crisp & Snacks,Crisp & Snacks,32,0.0037514654161781946,0.011224131883549631,0.27350427350427353,0.818306367236567
2026-03-13,2023-08-01,1adb2a18673efe5159c525c4bfb4ab9f,23e3075fdbee7963c3029fa90c283c69,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Lorenz Naturals Rosemary Crisps, 95 g",Crisp & Snacks,Crisp & Snacks,31,0.003634232121922626,0.010873377762188706,0.36904761904761907,1.1041656227555912
2026-03-13,2023-08-01,1adb2a18673efe5159c525c4bfb4ab9f,327e2ea4fcb825bcaefcd1d4bdb85232,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Pringles Sour Cream & Onion Chips, 165 g",Crisp & Snacks,Crisp & Snacks,35,0.004103165298944901,0.012276394247632409,0.3181818181818182,0.9519785721118585
2026-03-13,2023-08-01,1adb2a18673efe5159c525c4bfb4ab9f,32d5bcbac413cdbb8151fab40bccebe2,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Lay's Salt & Vinegar Crisps, 150 g",Crisp & Snacks,Crisp & Snacks,28,0.0032825322391559202,0.009821115398105928,0.1794871794871795,0.5370135534989973
2026-03-13,2023-08-01,1adb2a18673efe5159c525c4bfb4ab9f,50ab7614f0d675a1ce5e3585aaddf68e,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Lay's Crips herb butter flavour, 150 g",Crisp & Snacks,Crisp & Snacks,45,0.005275498241500586,0.01578393546124167,0.2542372881355932,0.7606608445445844
2026-03-13,2023-08-01,1adb2a18673efe5159c525c4bfb4ab9f,6ff49dc4ff8f064bf60a6881a23b9afb,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Chio Tortillas Original Salted, 110 g",Crisp & Snacks,Crisp & Snacks,26,0.0030480656506447833,0.009119607155384075,0.2826086956521739,0.8455461851676757
2026-03-13,2023-08-01,1adb2a18673efe5159c525c4bfb4ab9f,73564c12b0bb512fd69348d87c81a352,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Chio Dip Hot Cheese, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",73,0.008558030480656507,0.025605050859347597,0.5,1.4959663276043493
2026-03-13,2023-08-01,1adb2a18673efe5159c525c4bfb4ab9f,74644afbb4188e6e950479ca1b0d2b03,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Funny-Frisch Kettle Chips Salt & Vinegar, 120 g",Crisp & Snacks,Crisp & Snacks,22,0.002579132473622509,0.007716590669940372,0.3055555555555556,0.9142016446471024
2026-03-13,2023-08-01,1adb2a18673efe5159c525c4bfb4ab9f,9aefdd3b1039342516c1f9a779606b38,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Crunchips Cheese & Onion Crisps, 150 g",Crisp & Snacks,Crisp & Snacks,26,0.0030480656506447833,0.009119607155384075,0.1793103448275862,0.5364844761063873
2026-03-13,2023-08-01,1adb2a18673efe5159c525c4bfb4ab9f,d904890a3aaf5840a256b291c39263b6,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Funny-Frisch Lentil Crisps Paprika Style, 90 g",Crisp & Snacks,Crisp & Snacks,56,0.0065650644783118405,0.019642230796211857,0.3218390804597701,0.9629208545499262
2026-03-13,2023-08-01,1adb2a18673efe5159c525c4bfb4ab9f,dd216534bd149e9779fd414589ac51eb,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g",Crunchips Western Style Potato Chips 150 g,Crisp & Snacks,Crisp & Snacks,34,0.003985932004689332,0.011925640126271484,0.3541666666666667,1.0596428153864141
2026-03-13,2023-08-01,1adb2a18673efe5159c525c4bfb4ab9f,eec50ed4b6588fe68d92b48381c933db,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Pom-Bär Original, 75 g",Crisp & Snacks,Crisp & Snacks,15,0.0017584994138335288,0.00526131182041389,0.14705882352941177,0.43999009635422043
2026-03-13,2023-08-01,1adb2a18673efe5159c525c4bfb4ab9f,f1fb9bf890e7a8f8dd88a276a1ef6f76,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Fuego salsa dip, mild, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",302,0.03540445486518171,0.10592774465099965,0.4402332361516035,1.317148195150185
2026-03-13,2023-08-01,1adb2a18673efe5159c525c4bfb4ab9f,f2906c6136fdd1fd6fae8b91b649ed8f,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Funny-Frisch Riffels Natural, 150 g",Crisp & Snacks,Crisp & Snacks,34,0.003985932004689332,0.011925640126271484,0.2809917355371901,0.8407083493974856
2026-03-13,2023-08-01,1adb2a18673efe5159c525c4bfb4ab9f,f5bc16319f5cd56166c6ed4f5eb1b433,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Fuego salsa dip, hot, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",71,0.008323563892145369,0.024903542616625744,0.5634920634920635,1.685930305712838
2026-03-13,2023-08-01,1fd45847dbb01b01fd314a6839c7e058,73564c12b0bb512fd69348d87c81a352,"Takis Fuego, 100 g","Chio Dip Hot Cheese, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",5,5.861664712778429E-4,0.042735042735042736,0.03424657534246575,2.4967802365062637
2026-03-13,2023-08-01,1fd45847dbb01b01fd314a6839c7e058,f1fb9bf890e7a8f8dd88a276a1ef6f76,"Takis Fuego, 100 g","Fuego salsa dip, mild, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",29,0.003399765533411489,0.24786324786324787,0.04227405247813411,3.08203134733747
2026-03-13,2023-08-01,1fd45847dbb01b01fd314a6839c7e058,f5bc16319f5cd56166c6ed4f5eb1b433,"Takis Fuego, 100 g","Fuego salsa dip, hot, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",7,8.206330597889801E-4,0.05982905982905983,0.05555555555555555,4.050332383665717
2026-03-13,2023-08-01,2076a8edf0e60beaa985844cd835d0c5,a3806fd23a15f2b63d29611829f45705,Ja! Cookies American Style Chocolate Chip 225 g,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Cookies,Chocolate,40,0.004689331770222743,0.28776978417266186,0.014689680499449137,0.9014602493546845
2026-03-13,2023-08-01,2076a8edf0e60beaa985844cd835d0c5,b290e64770d84b9a459cf67d1ec660dc,Ja! Cookies American Style Chocolate Chip 225 g,"Cadbury Milk Caramel Chocolate, 180 g",Cookies,Chocolate,5,5.861664712778429E-4,0.03597122302158273,0.049019607843137254,3.008181689942164
2026-03-13,2023-08-01,23e3075fdbee7963c3029fa90c283c69,f1fb9bf890e7a8f8dd88a276a1ef6f76,"Lorenz Naturals Rosemary Crisps, 95 g","Fuego salsa dip, mild, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",5,5.861664712778429E-4,0.05952380952380952,0.007288629737609329,0.7401429959738998
2026-03-13,2023-08-01,327e2ea4fcb825bcaefcd1d4bdb85232,f1fb9bf890e7a8f8dd88a276a1ef6f76,"Pringles Sour Cream & Onion Chips, 165 g","Fuego salsa dip, mild, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",15,0.0017584994138335288,0.13636363636363635,0.021865889212827987,1.6956003180492976
2026-03-13,2023-08-01,32a879d736368752ae88e5257b80f8ea,a3806fd23a15f2b63d29611829f45705,"Reese’s Peanut Butter Cup Minis, 90 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Chocolate,Chocolate,20,0.0023446658851113715,0.31746031746031744,0.007344840249724568,0.9944680528595329
2026-03-13,2023-08-01,32d5bcbac413cdbb8151fab40bccebe2,73564c12b0bb512fd69348d87c81a352,"Lay's Salt & Vinegar Crisps, 150 g","Chio Dip Hot Cheese, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",10,0.0011723329425556857,0.0641025641025641,0.0684931506849315,3.745170354759395
2026-03-13,2023-08-01,32d5bcbac413cdbb8151fab40bccebe2,d904890a3aaf5840a256b291c39263b6,"Lay's Salt & Vinegar Crisps, 150 g","Funny-Frisch Lentil Crisps Paprika Style, 90 g",Crisp & Snacks,Crisp & Snacks,6,7.033997655334115E-4,0.038461538461538464,0.034482758620689655,1.885499557913351
2026-03-13,2023-08-01,32d5bcbac413cdbb8151fab40bccebe2,dd216534bd149e9779fd414589ac51eb,"Lay's Salt & Vinegar Crisps, 150 g",Crunchips Western Style Potato Chips 150 g,Crisp & Snacks,Crisp & Snacks,5,5.861664712778429E-4,0.03205128205128205,0.052083333333333336,2.847889957264957
2026-03-13,2023-08-01,32d5bcbac413cdbb8151fab40bccebe2,f1fb9bf890e7a8f8dd88a276a1ef6f76,"Lay's Salt & Vinegar Crisps, 150 g","Fuego salsa dip, mild, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",40,0.004689331770222743,0.2564102564102564,0.05830903790087463,3.1883082903491062
2026-03-13,2023-08-01,37165dad9e53f2c73a9d8c56045d5c21,a3806fd23a15f2b63d29611829f45705,"Knoppers Crispy Wafer, (8x25 g), 200 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Chocolate,Chocolate,44,0.005158264947245018,0.32592592592592595,0.016158648549394052,1.0209872009357872
2026-03-13,2023-08-01,3b3b9a77328c8dde5bc41892d84f9dd3,a3806fd23a15f2b63d29611829f45705,"Ritter Sport Nut Class Whole Nut Chocolate, 100 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Chocolate,Chocolate,26,0.0030480656506447833,0.3561643835616438,0.009548292324641938,1.1157114182081609
2026-03-13,2023-08-01,4accb1b8337e39ab3440ee0ecdb7b895,9c17a86b480f44df78ca14aa93eaf3d6,"Ferrero Kinder Riegel Chocolate Bar, (18x21 g), 378 g","Ferrero Kinder Riegel Chocolate Bar, (10x21 g), 210 g",Chocolate,Chocolate,5,5.861664712778429E-4,0.056179775280898875,0.043478260869565216,4.167073766487543
2026-03-13,2023-08-01,4accb1b8337e39ab3440ee0ecdb7b895,a3806fd23a15f2b63d29611829f45705,"Ferrero Kinder Riegel Chocolate Bar, (18x21 g), 378 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Chocolate,Chocolate,35,0.004103165298944901,0.39325842696629215,0.012853470437017995,1.2319112677276798
2026-03-13,2023-08-01,4accb1b8337e39ab3440ee0ecdb7b895,b290e64770d84b9a459cf67d1ec660dc,"Ferrero Kinder Riegel Chocolate Bar, (18x21 g), 378 g","Cadbury Milk Caramel Chocolate, 180 g",Chocolate,Chocolate,7,8.206330597889801E-4,0.07865168539325842,0.06862745098039216,6.577439964749945
2026-03-13,2023-08-01,4accb1b8337e39ab3440ee0ecdb7b895,fd3e60a7b8b3e7f2b91acb6dd689d888,"Ferrero Kinder Riegel Chocolate Bar, (18x21 g), 378 g","Nippon Häppchen puffed rice with milk chocolate, 200 g",Chocolate,Cookies,8,9.378663540445487E-4,0.0898876404494382,0.07476635514018691,7.16580909377297
2026-03-13,2023-08-01,50ab7614f0d675a1ce5e3585aaddf68e,d904890a3aaf5840a256b291c39263b6,"Lay's Crips herb butter flavour, 150 g","Funny-Frisch Lentil Crisps Paprika Style, 90 g",Crisp & Snacks,Crisp & Snacks,6,7.033997655334115E-4,0.03389830508474576,0.034482758620689655,1.6617962205338008
2026-03-13,2023-08-01,50ab7614f0d675a1ce5e3585aaddf68e,dd216534bd149e9779fd414589ac51eb,"Lay's Crips herb butter flavour, 150 g",Crunchips Western Style Potato Chips 150 g,Crisp & Snacks,Crisp & Snacks,5,5.861664712778429E-4,0.02824858757062147,0.052083333333333336,2.5100047080979286
2026-03-13,2023-08-01,50ab7614f0d675a1ce5e3585aaddf68e,f1fb9bf890e7a8f8dd88a276a1ef6f76,"Lay's Crips herb butter flavour, 150 g","Fuego salsa dip, mild, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",9,0.0010550996483001172,0.05084745762711865,0.013119533527696793,0.6322577457132975
2026-03-13,2023-08-01,531e57eb628aafffae83de87e8a77259,a3806fd23a15f2b63d29611829f45705,"Veganz Chocolate Cookie, Organic, 150 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Cookies,Chocolate,24,0.002813599062133646,0.43636363636363634,0.008813808299669483,1.3669415417487396
2026-03-13,2023-08-01,6585eca511f9a50564c75a1cdad39f11,a3806fd23a15f2b63d29611829f45705,"Ritter Sport Chocolate Wafer, 100 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Chocolate,Chocolate,28,0.0032825322391559202,0.42424242424242425,0.010282776349614395,1.3289709433668304
2026-03-13,2023-08-01,684422c7ee096676b7ccbea457e903db,a3806fd23a15f2b63d29611829f45705,"Griesson Soft Cake biscuits, cherry, 300 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Cookies,Chocolate,7,8.206330597889801E-4,0.25925925925925924,0.002570694087403599,0.8121489098352852
2026-03-13,2023-08-01,6ff49dc4ff8f064bf60a6881a23b9afb,73564c12b0bb512fd69348d87c81a352,"Chio Tortillas Original Salted, 110 g","Chio Dip Hot Cheese, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",5,5.861664712778429E-4,0.05434782608695652,0.03424657534246575,3.1752531268612265
2026-03-13,2023-08-01,6ff49dc4ff8f064bf60a6881a23b9afb,f1fb9bf890e7a8f8dd88a276a1ef6f76,"Chio Tortillas Original Salted, 110 g","Fuego salsa dip, mild, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",22,0.002579132473622509,0.2391304347826087,0.03206997084548105,2.973444035999493
2026-03-13,2023-08-01,73564c12b0bb512fd69348d87c81a352,eec50ed4b6588fe68d92b48381c933db,"Chio Dip Hot Cheese, 200 ml","Pom-Bär Original, 75 g","Cheese Crackers, Breadsticks & Dipping",Crisp & Snacks,5,5.861664712778429E-4,0.03424657534246575,0.049019607843137254,2.8639538006983614
2026-03-13,2023-08-01,73564c12b0bb512fd69348d87c81a352,f1fb9bf890e7a8f8dd88a276a1ef6f76,"Chio Dip Hot Cheese, 200 ml","Fuego salsa dip, mild, 200 ml","Cheese Crackers, Breadsticks & Dipping","Cheese Crackers, Breadsticks & Dipping",13,0.0015240328253223916,0.08904109589041095,0.018950437317784258,1.1071728104157514
2026-03-13,2023-08-01,8473db57695c421febed464de8993f24,a3806fd23a15f2b63d29611829f45705,"Ferrero Nutella & Go, 52 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Chocolate & Sweet Spreads,Chocolate,6,7.033997655334115E-4,0.3157894736842105,0.0022034520749173708,0.9892340104760616
2026-03-13,2023-08-01,8ea000fea777e44213cf112cdba4a9ca,a3806fd23a15f2b63d29611829f45705,"Hanuta Hazelnut Slice, (10x22 g), 220 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Chocolate,Chocolate,25,0.0029308323563892145,0.27472527472527475,0.00918105031215571,0.8605973534361343
2026-03-13,2023-08-01,8eafef6d5c9df738edada0de2643e245,a3806fd23a15f2b63d29611829f45705,"Griesson Soft Cake biscuits, orange milk, 300 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Cookies,Chocolate,10,0.0011723329425556857,0.2857142857142857,0.003672420124862284,0.8950212475735796
2026-03-13,2023-08-01,9a861b1bfff910626cc3e2a187514310,a3806fd23a15f2b63d29611829f45705,"Kinder Hippo Haselnuss, 5 Stück","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Cookies,Chocolate,26,0.0030480656506447833,0.30952380952380953,0.009548292324641938,0.9696063515380446
2026-03-13,2023-08-01,9a861b1bfff910626cc3e2a187514310,b290e64770d84b9a459cf67d1ec660dc,"Kinder Hippo Haselnuss, 5 Stück","Cadbury Milk Caramel Chocolate, 180 g",Cookies,Chocolate,10,0.0011723329425556857,0.11904761904761904,0.09803921568627451,9.955648926237162
2026-03-13,2023-08-01,9aefdd3b1039342516c1f9a779606b38,f1fb9bf890e7a8f8dd88a276a1ef6f76,"Crunchips Cheese & Onion Crisps, 150 g","Fuego salsa dip, mild, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",7,8.206330597889801E-4,0.04827586206896552,0.01020408163265306,0.6002814919071077
2026-03-13,2023-08-01,9c0ec40485b5dbaa470c56af1414766f,a3806fd23a15f2b63d29611829f45705,"Ritter Sport Honey-Salt-Almond Chocolate, 100 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Chocolate,Chocolate,19,0.002227432590855803,0.24050632911392406,0.00697759823723834,0.7534039615651018
2026-03-13,2023-08-01,9c0ec40485b5dbaa470c56af1414766f,be05d49218959bd5715a259f53a01050,"Ritter Sport Honey-Salt-Almond Chocolate, 100 g","Yogurette Strawberry Yogurt Chocolate, 100 g",Chocolate,Chocolate,12,0.001406799531066823,0.1518987341772152,0.08163265306122448,8.814259881167658
2026-03-13,2023-08-01,9c17a86b480f44df78ca14aa93eaf3d6,a3806fd23a15f2b63d29611829f45705,"Ferrero Kinder Riegel Chocolate Bar, (10x21 g), 210 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Chocolate,Chocolate,32,0.0037514654161781946,0.2782608695652174,0.011751744399559309,0.8716728672020949
2026-03-13,2023-08-01,9c17a86b480f44df78ca14aa93eaf3d6,d9eb97d68f2e1b7025d8fa63cd5d677d,"Ferrero Kinder Riegel Chocolate Bar, (10x21 g), 210 g","Ferrero Kinder Country Chocolate Bar, (9x23,5 g), 211,5 g",Chocolate,Chocolate,7,8.206330597889801E-4,0.06086956521739131,0.046357615894039736,3.438525770227469
2026-03-13,2023-08-01,a3806fd23a15f2b63d29611829f45705,a5fd81c72c07611f35fce22949e96387,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g","Griesson Soft Cake Orange, 300 g",Chocolate,Cookies,14,0.0016412661195779601,0.005141388174807198,0.2,0.6265148733015056
2026-03-13,2023-08-01,a3806fd23a15f2b63d29611829f45705,b290e64770d84b9a459cf67d1ec660dc,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g","Cadbury Milk Caramel Chocolate, 180 g",Chocolate,Chocolate,47,0.005509964830011723,0.017260374586852735,0.46078431372549017,1.4434411296652336
2026-03-13,2023-08-01,a3806fd23a15f2b63d29611829f45705,b8001061a7720489a381fcb8807fa29f,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g","Ferrero Nutella Nut Nougat Cream, 450 g",Chocolate,Chocolate & Sweet Spreads,12,0.001406799531066823,0.0044069041498347415,0.2033898305084746,0.6371337694591584
